"","MES","CONGLOME","VIVIENDA","HOGAR","CODPERSO","UBIGEO","DOMINIO","ESTRATO","CODINFOR","P300A","P301A","P207","P507","P513T","P524A1","P401H1","P401H2","P401H3","P401H4","P401H5","P401H6"
"265","795417114150143811",7954,17,11,4,150143,8,1,1,4,6,2,3,44,935,2,2,2,2,2,2
"266","795436113150143812",7954,36,11,3,150143,8,1,2,4,6,2,3,24,450,2,2,2,2,2,2
"267","795477112150143812",7954,77,11,2,150143,8,1,2,4,9,2,3,60,4000,2,2,2,2,2,2
"268","795477114150143814",7954,77,11,4,150143,8,1,4,4,10,2,3,48,930,2,2,2,2,2,2
"269","795495111150143812",7954,95,11,1,150143,8,1,2,4,6,1,4,56,510,2,2,2,2,2,2
"270","795495114150143812",7954,95,11,4,150143,8,1,2,4,9,1,4,39,1700,2,2,2,2,2,2
"271","797042111150123812",7970,42,11,1,150123,8,1,2,4,5,1,4,16,80,2,2,2,2,2,2
"272","797067111150123813",7970,67,11,1,150123,8,1,3,4,6,2,4,48,960,2,2,2,2,2,2
"273","797067113150123813",7970,67,11,3,150123,8,1,3,4,6,1,3,48,960,2,2,2,2,2,2
"274","803429111150812251",8034,29,11,1,150812,2,5,1,4,5,1,4,66,930,2,2,2,2,2,2
"275","803458111150812251",8034,58,11,1,150812,2,5,1,4,10,2,4,32,100,2,2,2,2,2,2
"276","8034102111150812251",8034,102,11,1,150812,2,5,1,1,4,2,4,48,960,2,2,2,2,2,2
"277","8034102112150812256",8034,102,11,2,150812,2,5,6,1,3,1,4,45,1000,2,2,2,2,2,2
"278","8034102115150812256",8034,102,11,5,150812,2,5,6,4,6,1,4,48,1000,2,2,2,2,2,2
"279","805262111150601231",8052,62,11,1,150601,2,3,1,4,7,1,4,46,240,2,2,2,2,2,2
"280","805262112150601232",8052,62,11,2,150601,2,3,2,4,6,2,4,16,105,2,2,2,2,2,2
"281","805262113150601233",8052,62,11,3,150601,2,3,3,4,9,1,4,45,300,2,2,2,2,2,2
"282","805262114150601234",8052,62,11,4,150601,2,3,4,4,10,2,3,0,2250,2,2,2,2,2,2
"283","805297111150601231",8052,97,11,1,150601,2,3,1,4,5,2,4,48,930,2,2,2,2,2,2
"284","805297112150601232",8052,97,11,2,150601,2,3,2,4,6,2,3,51,300,2,2,2,2,2,2
"285","809972111150510231",8099,72,11,1,150510,2,3,1,4,3,2,4,56,540,2,2,2,2,2,2
"286","810210111150505251",8102,10,11,1,150505,2,5,1,4,6,1,4,48,400,2,2,2,2,2,2
"287","810216111150505252",8102,16,11,1,150505,2,5,2,4,9,1,3,36,2300,2,2,2,2,2,2
"288","810245113150505251",8102,45,11,3,150505,2,5,1,4,8,2,3,40,3000,2,2,2,2,2,2
"289","81723111150504271",8172,3,11,1,150504,2,7,1,4,4,1,4,45,935,2,2,2,2,2,2
"290","8172179111150504271",8172,179,11,1,150504,2,7,1,4,6,2,4,48,935,2,2,2,2,2,2
"291","8172179112150504271",8172,179,11,2,150504,2,7,1,4,7,1,4,40,400,2,2,2,2,2,2
"292","8172179113150504273",8172,179,11,3,150504,2,7,3,4,6,2,4,48,950,2,2,2,2,2,2
"293","8172180111150504271",8172,180,11,1,150504,2,7,1,4,6,2,4,44,130,2,2,2,2,2,2
"294","8240109111160113721",8240,109,11,1,160113,7,2,1,4,8,1,4,48,1600,2,2,2,2,2,2
"295","8240142111160113721",8240,142,11,1,160113,7,2,1,4,8,2,3,40,4980,2,2,2,2,2,2
"296","8240142113160113723",8240,142,11,3,160113,7,2,3,4,10,1,3,53,1200,2,2,2,2,2,2
"297","8240142114160113724",8240,142,11,4,160113,7,2,4,4,9,2,3,14,80,2,2,2,2,2,2
"298","8260103111160301752",8260,103,11,1,160301,7,5,2,4,4,1,4,60,180,2,2,2,2,2,2
"299","828939111160201741",8289,39,11,1,160201,7,4,1,4,7,2,3,60,500,2,2,2,2,2,2
"300","828980111160201741",8289,80,11,1,160201,7,4,1,4,6,1,4,54,1080,2,2,2,2,2,2
"301","8289118111160201741",8289,118,11,1,160201,7,4,1,4,6,2,6,48,400,2,2,2,2,2,2
"302","8289177111160201741",8289,177,11,1,160201,7,4,1,4,4,1,4,50,500,2,2,2,2,2,2
"303","833230115160102765",8332,30,11,5,160102,7,6,5,4,5,2,3,5,460,2,2,2,2,2,2
"304","833283111160102761",8332,83,11,1,160102,7,6,1,4,3,2,4,40,100,2,2,2,2,2,2
"305","8332107111160102761",8332,107,11,1,160102,7,6,1,4,8,1,3,0,1760,2,2,2,2,2,2
"306","8332120113160102763",8332,120,11,3,160102,7,6,3,4,6,1,4,48,300,2,2,2,2,2,2
"307","8332144112160102762",8332,144,11,2,160102,7,6,2,4,6,2,3,49,820,2,2,2,2,2,2
"308","84082111170101731",8408,2,11,1,170101,7,3,1,4,8,1,3,56,2000,2,2,2,2,2,2
"309","84082112170101732",8408,2,11,2,170101,7,3,2,4,8,2,4,72,500,2,2,2,2,2,2
"310","840843111170101731",8408,43,11,1,170101,7,3,1,4,8,2,3,30,5200,2,2,2,2,2,2
"311","840864111170101731",8408,64,11,1,170101,7,3,1,4,6,1,4,40,250,2,2,2,2,2,2
"312","8408164112170101732",8408,164,11,2,170101,7,3,2,4,7,2,3,20,900,2,2,2,2,2,2
"313","841850113170102753",8418,50,11,3,170102,7,5,3,4,8,1,4,48,40,2,2,2,2,2,2
"314","845551111170101771",8455,51,11,1,170101,7,7,1,4,5,2,3,32,1000,2,2,2,2,2,2
"315","845551112170101772",8455,51,11,2,170101,7,7,2,4,5,1,4,48,500,2,2,2,2,2,2
"316","845552111170101771",8455,52,11,1,170101,7,7,1,4,4,1,4,42,300,2,2,2,2,2,2
"317","845552114170101774",8455,52,11,4,170101,7,7,4,4,5,1,4,53,30,2,2,2,2,2,2
"318","845553111170101771",8455,53,11,1,170101,7,7,1,4,5,1,4,48,800,2,2,2,2,2,2
"319","845553112170101772",8455,53,11,2,170101,7,7,2,4,4,2,4,70,500,2,2,2,2,2,2
"320","847334111180101331",8473,34,11,1,180101,3,3,1,4,8,1,3,48,1300,1,2,2,2,2,2
"321","847361111180101331",8473,61,11,1,180101,3,3,1,4,10,2,3,40,1069,2,2,2,2,2,2
"322","848550111180101331",8485,50,11,1,180101,3,3,1,4,8,1,3,36,3200,2,2,2,2,2,2
"323","848582111180101331",8485,82,11,1,180101,3,3,1,1,6,1,4,16,200,2,2,2,2,2,2
"324","85092111180101331",8509,2,11,1,180101,3,3,1,4,6,2,4,20,480,2,2,2,2,2,2
"325","850918112180101332",8509,18,11,2,180101,3,3,2,4,10,2,3,0,1500,2,2,2,2,2,2
"326","850918113180101333",8509,18,11,3,180101,3,3,3,4,9,1,3,56,450,2,2,2,2,2,2
"327","850967111180101331",8509,67,11,1,180101,3,3,1,4,10,1,3,0,2600,2,2,2,2,2,2
"328","850967112180101332",8509,67,11,2,180101,3,3,2,4,10,2,3,0,2300,2,2,2,2,2,2
"329","850999111180101331",8509,99,11,1,180101,3,3,1,4,6,1,4,36,3000,2,2,2,2,2,2
"330","85509111180301331",8550,9,11,1,180301,3,3,1,2,3,2,6,63,850,2,2,2,2,2,2
"331","855046111180301331",8550,46,11,1,180301,3,3,1,1,6,1,4,67,700,2,2,2,2,2,2
"332","855046112180301332",8550,46,11,2,180301,3,3,2,4,5,2,6,28,400,2,2,2,2,2,2
"333","855064111180301331",8550,64,11,1,180301,3,3,1,4,8,1,4,65,675,2,2,2,2,2,2
"334","855231111180301331",8552,31,11,1,180301,3,3,1,4,10,1,3,46,2000,2,2,2,2,2,2
"335","855299111180301331",8552,99,11,1,180301,3,3,1,4,8,1,4,42,1680,2,2,2,2,2,2
"336","855299112180301332",8552,99,11,2,180301,3,3,2,4,8,2,3,0,3200,2,2,2,2,2,2
"337","858197111180205671",8581,97,11,1,180205,6,7,1,9,5,1,3,84,1500,2,2,2,2,2,2
"338","858197112180205672",8581,97,11,2,180205,6,7,2,4,5,2,4,44,900,2,2,2,2,2,2
"339","8620110111190113531",8620,110,11,1,190113,5,3,1,4,6,1,4,15,200,2,2,2,2,2,2
"340","8620110112190113532",8620,110,11,2,190113,5,3,2,4,8,2,6,5,20,2,2,2,2,2,2
"341","862720111190109531",8627,20,11,1,190109,5,3,1,4,10,2,3,40,700,2,2,2,2,2,2
"342","862741111190109531",8627,41,11,1,190109,5,3,1,4,8,1,4,24,1200,2,2,2,2,2,2
"343","87649111200115121",8764,9,11,1,200115,1,2,1,4,6,1,3,17,100,2,2,2,2,2,2
"344","876454112200115122",8764,54,11,2,200115,1,2,2,4,7,1,4,56,1200,2,2,2,2,2,2
"345","876454113200115123",8764,54,11,3,200115,1,2,3,4,6,1,4,56,320,2,2,2,2,2,2
"346","876482114200115124",8764,82,11,4,200115,1,2,4,4,7,2,4,32,582,2,2,2,2,2,2
"347","876497111200115121",8764,97,11,1,200115,1,2,1,4,8,2,3,18,1500,2,2,2,2,2,2
"348","8764125113200115123",8764,125,11,3,200115,1,2,3,4,6,2,3,48,930,2,2,2,2,2,2
"349","877911113200101123",8779,11,11,3,200101,1,2,3,4,10,2,3,47,1500,2,2,2,2,2,2
"350","877961111200101121",8779,61,11,1,200101,1,2,1,4,10,1,3,4,2220,2,2,2,2,2,2
"351","877961112200101122",8779,61,11,2,200101,1,2,2,4,6,2,3,48,1050,2,2,2,2,2,2
"352","877992113200101122",8779,92,11,3,200101,1,2,2,4,9,1,3,12,500,2,2,2,2,2,2
"353","8779109113200101123",8779,109,11,3,200101,1,2,3,4,10,1,3,46,1600,2,2,2,2,2,2
"354","8779109114200101124",8779,109,11,4,200101,1,2,4,4,8,1,3,48,1100,2,2,2,2,2,2
"355","8779141111200101121",8779,141,11,1,200101,1,2,1,4,4,2,4,44,1500,2,2,2,2,2,2
"356","882571113200501133",8825,71,11,3,200501,1,3,3,4,6,1,4,24,100,2,2,2,2,2,2
"357","8825110113200501133",8825,110,11,3,200501,1,3,3,4,7,1,4,35,250,2,2,2,2,2,2
"358","8825145112200501131",8825,145,11,2,200501,1,3,1,4,5,1,4,48,500,2,2,2,2,2,2
"359","8825145113200501131",8825,145,11,3,200501,1,3,1,4,9,2,4,60,230,2,2,2,2,2,2
"360","883530113200602123",8835,30,11,3,200602,1,2,3,4,10,1,3,0,2500,2,2,2,2,2,2
"361","883530114200602122",8835,30,11,4,200602,1,2,2,4,8,2,3,50,2600,2,2,2,2,2,2
"362","883530115200602125",8835,30,11,5,200602,1,2,5,4,9,1,4,66,420,2,2,2,2,2,2
"363","883547112200602122",8835,47,11,2,200602,1,2,2,4,10,2,3,27,2500,2,2,2,2,2,2
"364","883547114200602124",8835,47,11,4,200602,1,2,4,4,9,2,3,58,600,2,2,2,2,2,2
"365","883547115200602125",8835,47,11,5,200602,1,2,5,4,3,1,4,15,60,2,2,2,2,2,2
"366","883564112200602122",8835,64,11,2,200602,1,2,2,4,6,2,3,0,2400,2,2,2,2,2,2
"367","883564113200602122",8835,64,11,3,200602,1,2,2,4,10,1,3,58,1500,2,2,2,2,2,2
"368","883597111200602121",8835,97,11,1,200602,1,2,1,4,8,2,3,36,150,2,2,2,2,2,2
"369","883597112200602122",8835,97,11,2,200602,1,2,2,4,9,1,4,20,280,2,2,2,2,2,2
"370","883831112200601122",8838,31,11,2,200601,1,2,2,4,10,2,3,48,543,2,2,2,2,2,2
"371","883831113200601123",8838,31,11,3,200601,1,2,3,4,10,1,3,45,1200,2,2,2,2,2,2
"372","883870113200601123",8838,70,11,3,200601,1,2,3,4,8,1,3,45,1000,2,2,2,2,2,2
"373","883870114200601124",8838,70,11,4,200601,1,2,4,4,10,1,3,61,3000,2,2,2,2,2,2
"374","883870115200601125",8838,70,11,5,200601,1,2,5,4,7,2,3,45,1000,2,2,2,2,2,2
"375","883886111200601121",8838,86,11,1,200601,1,2,1,4,11,1,3,45,5600,2,2,2,2,2,2
"376","883886112200601122",8838,86,11,2,200601,1,2,2,4,8,2,3,28,1500,2,2,2,2,2,2
"377","8838102111200601121",8838,102,11,1,200601,1,2,1,4,11,2,3,40,4700,2,2,2,2,2,2
"378","8838120111200601121",8838,120,11,1,200601,1,2,1,4,8,2,4,27,120,2,2,2,2,2,2
"379","8838133112200601122",8838,133,11,2,200601,1,2,2,4,10,2,3,40,1400,2,2,2,2,2,2
"380","8838133113200601123",8838,133,11,3,200601,1,2,3,4,9,1,4,48,240,2,2,2,2,2,2
"381","884615112200601122",8846,15,11,2,200601,1,2,2,4,6,2,4,56,1106,2,2,2,2,2,2
"382","884615113200601123",8846,15,11,3,200601,1,2,3,4,5,2,6,14,210,2,2,2,2,2,2
"383","8846129111200601121",8846,129,11,1,200601,1,2,1,4,6,1,3,66,2300,2,2,2,2,2,2
"384","8846129112200601121",8846,129,11,2,200601,1,2,1,4,6,2,4,48,1426,2,2,2,2,2,2
"385","8846129113200601123",8846,129,11,3,200601,1,2,3,4,8,1,3,72,2007,2,2,2,2,2,2
"386","8846150111200601122",8846,150,11,1,200601,1,2,2,4,7,1,3,0,1800,2,2,2,2,2,2
"387","885339111200607141",8853,39,11,1,200607,1,4,1,4,6,1,4,40,210,2,2,2,2,2,2
"388","885339112200607142",8853,39,11,2,200607,1,4,2,4,5,2,6,30,200,2,2,2,2,2,2
"389","885339113200607143",8853,39,11,3,200607,1,4,3,4,6,1,4,28,124,2,2,2,2,2,2
"390","885386111200607141",8853,86,11,1,200607,1,4,1,4,6,1,4,40,200,2,2,2,2,2,2
"391","885386115200607145",8853,86,11,5,200607,1,4,5,4,8,2,3,48,1350,2,2,2,2,2,2
"392","885386116200607146",8853,86,11,6,200607,1,4,6,4,6,1,4,24,180,2,2,2,2,2,2
"393","8853102111200607141",8853,102,11,1,200607,1,4,1,4,5,1,4,15,105,2,2,2,2,2,2
"394","886219111200110141",8862,19,11,1,200110,1,4,1,4,3,1,4,64,1800,2,2,2,2,2,2
"395","886219113200110143",8862,19,11,3,200110,1,4,3,4,6,1,4,64,300,2,2,2,2,2,2
"396","886219117200110147",8862,19,11,7,200110,1,4,7,4,8,2,4,72,500,2,2,2,2,2,2
"397","8862124111200110142",8862,124,11,1,200110,1,4,2,4,6,1,4,24,120,2,2,2,2,2,2
"398","89541111200405181",8954,1,11,1,200405,1,8,1,4,4,1,4,36,455,2,2,2,2,2,2
"399","89541116200405186",8954,1,11,6,200405,1,8,6,4,5,2,4,25,654,2,2,2,2,2,2
"400","895486111200405181",8954,86,11,1,200405,1,8,1,4,4,1,4,24,350,1,2,2,2,2,2
"401","895618111200406171",8956,18,11,1,200406,1,7,1,4,3,1,4,16,60,2,2,2,2,2,2
"402","895618113200406173",8956,18,11,3,200406,1,7,3,4,4,1,4,6,30,2,2,2,2,2,2
"403","895619111200406171",8956,19,11,1,200406,1,7,1,4,6,1,4,24,90,2,2,2,2,2,2
"404","895620111200406171",8956,20,11,1,200406,1,7,1,4,3,1,4,43,180,2,2,2,2,2,2
"405","895620113200406172",8956,20,11,3,200406,1,7,2,4,5,2,6,48,600,2,2,2,2,2,2
"406","895621111200406171",8956,21,11,1,200406,1,7,1,4,3,2,4,28,120,2,2,2,2,2,2
"407","8956155112200406172",8956,155,11,2,200406,1,7,2,4,5,2,4,12,60,2,2,2,2,2,2
"408","897830113210101623",8978,30,11,3,210101,6,2,3,4,6,2,3,66,60,2,2,2,2,2,2
"409","897830114210101624",8978,30,11,4,210101,6,2,4,4,6,1,4,16,80,2,2,2,2,2,2
"410","897870114210101624",8978,70,11,4,210101,6,2,4,4,10,2,3,44,930,2,2,2,2,2,2
"411","8978107111210101621",8978,107,11,1,210101,6,2,1,2,10,1,3,40,2500,2,2,2,2,2,2
"412","8978107114210101624",8978,107,11,4,210101,6,2,4,4,5,2,4,32,120,2,2,2,2,2,2
"413","899799111210201651",8997,99,11,1,210201,6,5,1,1,8,2,4,36,930,2,2,2,2,2,2
"414","90733113211101684",9073,3,11,3,211101,6,8,4,4,8,1,4,50,500,2,2,2,2,2,2
"415","90735112211101681",9073,5,11,2,211101,6,8,1,1,9,1,4,40,160,2,2,2,2,2,2
"416","9073186113211101682",9073,186,11,3,211101,6,8,2,4,7,1,4,60,210,2,2,2,2,2,2
"417","9073194113211101683",9073,194,11,3,211101,6,8,3,4,7,1,4,48,360,2,2,2,2,2,2
"418","907519111210607672",9075,19,11,1,210607,6,7,2,1,6,1,4,48,300,2,2,2,2,2,2
"419","916380111220801751",9163,80,11,1,220801,7,5,1,4,8,2,3,0,1420,2,2,2,2,2,2
"420","916396113220801753",9163,96,11,3,220801,7,5,3,4,9,1,3,0,2270,2,2,2,2,2,2
"421","916396114220801754",9163,96,11,4,220801,7,5,4,4,8,1,3,0,2400,2,2,2,2,2,2
"422","9163125111220801751",9163,125,11,1,220801,7,5,1,4,8,1,3,48,1000,2,2,2,2,2,2
"423","9163125112220801752",9163,125,11,2,220801,7,5,2,4,8,2,3,0,1200,2,2,2,2,2,2
"424","9163125116220801756",9163,125,11,6,220801,7,5,6,4,7,1,3,44,1000,2,2,2,2,2,2
"425","923343112220901722",9233,43,11,2,220901,7,2,2,4,11,1,3,0,3900,2,2,2,2,2,2
"426","9233105112220901722",9233,105,11,2,220901,7,2,2,4,7,2,3,48,1850,2,2,2,2,2,2
"427","9233105113220901723",9233,105,11,3,220901,7,2,3,4,9,2,3,20,1017,2,2,2,2,2,2
"428","9233118112220901722",9233,118,11,2,220901,7,2,2,4,11,2,3,48,3000,2,2,2,2,2,2
"429","92494113220909723",9249,4,11,3,220909,7,2,3,4,9,2,3,48,930,2,2,2,2,2,2
"430","924915111220909721",9249,15,11,1,220909,7,2,1,4,4,1,4,48,300,2,2,2,2,2,2
"431","924915113220909723",9249,15,11,3,220909,7,2,3,4,5,2,6,60,500,2,2,2,2,2,2
"432","924927111220909721",9249,27,11,1,220909,7,2,1,4,6,1,4,48,1920,2,2,2,2,2,2
"433","924962111220909721",9249,62,11,1,220909,7,2,1,4,5,2,4,42,1000,2,2,2,2,2,2
"434","924962112220909722",9249,62,11,2,220909,7,2,2,4,5,1,4,20,240,2,2,2,2,2,2
"435","924962113220909723",9249,62,11,3,220909,7,2,3,4,3,1,4,54,480,2,2,2,2,2,2
"436","932327114230102324",9323,27,11,4,230102,3,2,4,4,5,1,4,48,1200,2,2,2,2,2,2
"437","932370112230102322",9323,70,11,2,230102,3,2,2,4,10,1,3,0,2000,2,2,2,2,2,2
"438","933124112230104322",9331,24,11,2,230104,3,2,2,2,5,1,4,16,140,2,2,2,2,2,2
"439","933137113230104323",9331,37,11,3,230104,3,2,3,4,7,1,3,24,250,2,2,2,2,2,2
"440","933137114230104324",9331,37,11,4,230104,3,2,4,4,6,1,4,48,2300,2,2,2,2,2,2
"441","933137115230104325",9331,37,11,5,230104,3,2,5,4,5,1,4,84,240,2,2,2,2,2,2
"442","936342112230101321",9363,42,11,2,230101,3,2,1,4,6,2,3,36,90,2,2,2,2,2,2
"443","93832111230110322",9383,2,11,1,230110,3,2,2,4,5,1,4,40,1750,2,2,2,2,2,2
"444","938338111230110321",9383,38,11,1,230110,3,2,1,4,10,2,3,1,1500,2,2,2,2,2,2
"445","938338112230110322",9383,38,11,2,230110,3,2,2,4,10,1,3,12,480,2,2,2,2,2,2
"446","938362113230110323",9383,62,11,3,230110,3,2,3,4,6,1,3,60,450,2,2,2,2,2,2
"447","939863111230110322",9398,63,11,1,230110,3,2,2,4,6,1,4,48,2200,2,2,2,2,2,2
"448","940021111230110321",9400,21,11,1,230110,3,2,1,2,5,2,6,30,700,2,2,2,2,2,2
"449","940021113230110323",9400,21,11,3,230110,3,2,3,4,9,1,4,48,300,2,2,2,2,2,2
"450","944714111230406661",9447,14,11,1,230406,6,6,1,4,4,1,4,8,200,2,2,2,2,2,2
"451","944714112230406662",9447,14,11,2,230406,6,6,2,4,5,2,4,8,80,2,2,2,2,2,2
"452","949654111240101131",9496,54,11,1,240101,1,3,1,4,6,1,3,44,1830,2,2,2,2,2,2
"453","949677111240101131",9496,77,11,1,240101,1,3,1,4,4,1,4,48,300,2,2,2,2,2,2
"454","949677113240101133",9496,77,11,3,240101,1,3,3,4,9,1,3,72,3000,2,2,2,2,2,2
"455","95467111240102151",9546,7,11,1,240102,1,5,1,4,6,1,4,70,1600,2,2,2,2,2,2
"456","954618112240102152",9546,18,11,2,240102,1,5,2,4,3,1,4,30,200,2,2,2,2,2,2
"457","954638111240102151",9546,38,11,1,240102,1,5,1,4,4,1,4,36,240,2,2,2,2,2,2
"458","954647111240102151",9546,47,11,1,240102,1,5,1,4,8,1,3,0,2300,2,2,2,2,2,2
"459","954647112240102152",9546,47,11,2,240102,1,5,2,4,8,2,3,0,2200,2,2,2,2,2,2
"460","954658111240102151",9546,58,11,1,240102,1,5,1,4,3,1,4,36,240,2,2,2,2,2,2
"461","954668112240102152",9546,68,11,2,240102,1,5,2,4,5,1,4,30,80,2,2,2,2,2,2
"462","956312111240301151",9563,12,11,1,240301,1,5,1,4,10,1,3,15,3500,2,2,2,2,2,2
"463","956340111240301151",9563,40,11,1,240301,1,5,1,4,3,1,4,56,240,2,2,2,2,2,2
"464","956340114240301154",9563,40,11,4,240301,1,5,4,4,10,1,4,30,240,2,2,2,2,2,2
"465","956354112240301152",9563,54,11,2,240301,1,5,2,4,6,2,4,54,180,2,2,2,2,2,2
"466","956354113240301153",9563,54,11,3,240301,1,5,3,4,6,1,3,0,175,2,2,2,2,2,2
"467","956383111240301151",9563,83,11,1,240301,1,5,1,4,11,1,3,0,2800,2,2,2,2,2,2
"468","956914113240302153",9569,14,11,3,240302,1,5,3,4,10,1,3,25,2300,2,2,2,2,2,2
"469","956914114240302154",9569,14,11,4,240302,1,5,4,4,6,1,3,72,1500,2,2,2,2,2,2
"470","956914116240302156",9569,14,11,6,240302,1,5,6,4,4,2,3,60,120,2,2,2,2,2,2
"471","956929112240302152",9569,29,11,2,240302,1,5,2,4,5,2,3,66,90,2,2,2,2,2,2
"472","956972111240302151",9569,72,11,1,240302,1,5,1,4,6,1,3,40,2400,1,2,2,2,2,2
"473","958389113240202173",9583,89,11,3,240202,1,7,3,4,9,1,3,12,60,2,2,2,2,2,2
"474","960546111250105721",9605,46,11,1,250105,7,2,1,4,3,1,4,39,200,2,2,2,2,2,2
"475","960564112250105721",9605,64,11,2,250105,7,2,1,4,10,1,3,40,2000,2,2,2,2,2,2
"476","960580111250105721",9605,80,11,1,250105,7,2,1,4,5,2,6,36,250,2,2,2,2,2,2
"477","960580112250105722",9605,80,11,2,250105,7,2,2,4,9,2,6,18,45,2,2,2,2,2,2
"478","960580114250105724",9605,80,11,4,250105,7,2,4,4,6,1,3,40,2400,2,2,2,2,2,2
"479","960598111250105721",9605,98,11,1,250105,7,2,1,4,10,2,3,18,2500,2,2,2,2,2,2
"480","9605115111250105721",9605,115,11,1,250105,7,2,1,4,7,2,3,40,1200,2,2,2,2,2,2
"481","9605147112250105722",9605,147,11,2,250105,7,2,2,4,3,2,4,48,950,2,2,2,2,2,2
"482","9605147113250105723",9605,147,11,3,250105,7,2,3,4,6,2,6,36,500,2,2,2,2,2,2
"483","965510112250101722",9655,10,11,2,250101,7,2,2,4,7,2,3,67,30,2,2,2,2,2,2
"484","965538113250101723",9655,38,11,3,250101,7,2,3,4,8,1,3,56,1200,2,2,2,2,2,2
"485","96592113250101723",9659,2,11,3,250101,7,2,3,4,10,2,3,48,1350,2,2,2,2,2,2
"486","965922113250101723",9659,22,11,3,250101,7,2,3,4,5,1,4,40,300,2,2,2,2,2,2
"487","9659145111250101721",9659,145,11,1,250101,7,2,1,4,6,1,4,48,240,2,2,2,2,2,2
"488","9659145112250101722",9659,145,11,2,250101,7,2,2,4,6,2,3,8,990,2,2,2,2,2,2
"489","96959112250301752",9695,9,11,2,250301,7,5,2,1,4,1,4,20,180,2,2,2,2,2,2
"490","96959113250301753",9695,9,11,3,250301,7,5,3,4,5,1,4,48,180,2,2,2,2,2,2
"491","96959114250301754",9695,9,11,4,250301,7,5,4,4,5,1,4,30,180,2,2,2,2,2,2
"492","969522111250301751",9695,22,11,1,250301,7,5,1,4,6,1,4,25,200,2,2,2,2,2,2
"493","969535112250301752",9695,35,11,2,250301,7,5,2,4,8,1,3,48,2600,2,2,2,2,2,2
"494","969572113250301753",9695,72,11,3,250301,7,5,3,4,8,1,3,42,930,2,2,2,2,2,2
"495","972618112250201752",9726,18,11,2,250201,7,5,2,4,5,1,4,48,240,2,2,2,2,2,2
"496","972664111250201751",9726,64,11,1,250201,7,5,1,4,5,1,4,16,70,2,2,2,2,2,2
"497","9726110113250201752",9726,110,11,3,250201,7,5,2,4,5,1,3,24,150,2,2,2,2,2,2
"498","9827111112230101321",9827,111,11,2,230101,3,2,1,4,6,1,3,76,3200,2,2,2,2,2,2
"499","99975112120607782",9997,5,11,2,120607,7,8,2,10,9,2,3,37,1500,2,2,2,2,2,2
"500","99975113120607783",9997,5,11,3,120607,7,8,3,4,5,1,4,50,600,2,2,2,2,2,2
"501","100071111121801221",10007,11,11,1,21801,2,2,1,4,3,2,6,30,350,2,2,2,2,2,2
"502","100075311421801224",10007,53,11,4,21801,2,2,4,4,9,1,4,48,1000,2,2,2,2,2,2
"503","100076411221801222",10007,64,11,2,21801,2,2,2,4,8,1,3,48,950,2,2,2,2,2,2
"504","100076411321801223",10007,64,11,3,21801,2,2,3,4,7,2,3,16,930,2,2,2,2,2,2
"505","10010211221809222",10010,2,11,2,21809,2,2,2,4,10,2,3,24,930,2,2,2,2,2,2
"506","10010211321809223",10010,2,11,3,21809,2,2,3,4,10,2,3,48,930,2,2,2,2,2,2
"507","100101211121809222",10010,12,11,1,21809,2,2,2,4,11,1,3,36,6500,2,2,2,2,2,2
"508","100101211221809222",10010,12,11,2,21809,2,2,2,4,8,2,3,40,3200,2,2,2,2,2,2
"509","100105411321809223",10010,54,11,3,21809,2,2,3,4,9,2,3,24,800,2,2,2,2,2,2
"510","100109211121809221",10010,92,11,1,21809,2,2,1,4,10,2,3,40,3218,2,2,2,2,2,2
"511","100109211321809223",10010,92,11,3,21809,2,2,3,4,10,2,3,6,500,2,2,2,2,2,2
"512","100235111221405272",10023,51,11,2,21405,2,7,2,4,6,1,4,15,360,2,2,2,2,2,2
"513","100235111421405274",10023,51,11,4,21405,2,7,4,4,6,1,4,30,500,2,2,2,2,2,2
"514","1002311211121405271",10023,112,11,1,21405,2,7,1,1,4,1,4,48,1200,2,2,2,2,2,2
"515","1002311211221405272",10023,112,11,2,21405,2,7,2,4,3,2,4,60,300,2,2,2,2,2,2
"516","1002311211421405274",10023,112,11,4,21405,2,7,4,4,7,1,4,48,500,2,2,2,2,2,2
"517","1002311311121405271",10023,113,11,1,21405,2,7,1,4,4,1,4,63,400,2,2,2,2,2,2
"518","1002311311221405272",10023,113,11,2,21405,2,7,2,4,4,2,4,18,270,2,2,2,2,2,2
"519","1002311611121405271",10023,116,11,1,21405,2,7,1,4,6,1,4,55,740,2,2,2,2,2,2
"520","10047911140520671",10047,9,11,1,40520,6,7,1,1,6,1,4,70,1800,2,2,2,2,2,2
"521","1004720011140520671",10047,200,11,1,40520,6,7,1,4,6,1,4,56,700,2,2,2,2,2,2
"522","100837511370101811",10083,75,11,3,70101,8,1,1,4,6,2,3,24,450,2,2,2,2,2,2
"523","100839311170101812",10083,93,11,1,70101,8,1,2,4,8,1,3,76,7000,2,2,2,2,2,2
"524","1016859111130101111",10168,59,11,1,130101,1,1,1,4,10,1,3,15,300,2,2,2,2,2,2
"525","10168137113130101113",10168,137,11,3,130101,1,1,3,4,6,2,3,96,950,2,2,2,2,2,2
"526","1019812111140312151",10198,12,11,1,140312,1,5,1,4,6,1,4,54,300,2,2,2,2,2,2
"527","1019848111140312151",10198,48,11,1,140312,1,5,1,4,6,2,4,18,200,2,2,2,2,2,2
