MES,CONGLOME,VIVIENDA,HOGAR,CODPERSO,UBIGEO,DOMINIO,ESTRATO,CODINFOR,P300A,P301A,P207
1.52749E+17,15274,87,11,5,21802,2,7,3,4,3,2
1.52749E+17,15274,87,11,6,21802,2,7,3,4,1,2
1.52749E+17,15274,88,11,1,21802,2,7,1,4,3,1
1.52749E+17,15274,88,11,2,21802,2,7,2,1,4,2
1.52749E+17,15274,88,11,3,21802,2,7,3,4,4,2
1.52749E+17,15274,88,11,4,21802,2,7,1,4,3,2
1.52749E+17,15274,88,11,5,21802,2,7,1,4,2,2
1.52749E+17,15274,90,11,1,21802,2,7,1,4,3,1
1.52749E+17,15274,90,11,2,21802,2,7,2,4,4,2
1.52749E+17,15274,90,11,3,21802,2,7,3,4,4,2
1.52749E+17,15274,90,11,4,21802,2,7,4,4,4,2
1.52749E+17,15274,90,11,5,21802,2,7,4,4,2,2
1.52811E+17,15281,12,11,1,20105,5,2,1,4,6,1
1.52811E+17,15281,12,11,2,20105,5,2,2,1,5,2
1.52815E+17,15281,46,11,1,20105,5,2,1,4,8,2
1.52815E+17,15281,46,11,2,20105,5,2,2,4,4,1
1.52815E+17,15281,46,11,3,20105,5,2,1,4,3,1
1.52815E+17,15281,46,11,4,20105,5,2,4,4,9,2
1.52815E+17,15281,46,11,6,20105,5,2,6,4,9,1
1.52815E+17,15281,46,11,7,20105,5,2,7,4,5,2
1.52815E+17,15281,46,11,8,20105,5,2,8,4,4,1
1.52815E+17,15281,46,11,9,20105,5,2,7,4,3,2
1.52815E+18,15281,46,11,10,20105,5,2,7,4,2,2
1.52816E+17,15281,63,11,1,20105,5,2,1,4,10,2
1.52816E+17,15281,63,11,2,20105,5,2,1,4,3,1
1.52816E+17,15281,63,11,3,20105,5,2,3,4,10,2
1.52816E+17,15281,63,11,4,20105,5,2,4,4,7,1
1.52816E+17,15281,63,11,5,20105,5,2,5,4,5,1
1.52811E+18,15281,113,11,1,20105,5,2,1,4,10,1
1.52811E+18,15281,113,11,2,20105,5,2,2,4,8,2
1.52811E+18,15281,113,11,3,20105,5,2,0, , ,2
1.52811E+18,15281,113,11,4,20105,5,2,0, , ,1
1.52811E+18,15281,133,11,1,20105,5,2,1,4,10,1
1.52811E+18,15281,133,11,2,20105,5,2,2,4,9,2
1.52811E+18,15281,133,11,3,20105,5,2,3,4,8,1
1.52811E+18,15281,133,11,4,20105,5,2,4,4,10,1
1.52811E+18,15281,148,11,1,20105,5,2,1,4,8,2
1.52811E+18,15281,148,11,2,20105,5,2,2,4,9,1
1.52812E+18,15281,182,11,1,20105,5,2,1,1,5,1
1.52841E+17,15284,14,11,1,20101,5,2,2,1,5,1
1.52841E+17,15284,14,11,2,20101,5,2,2,1,4,2
1.52842E+17,15284,19,11,1,20101,5,2,2,1,6,1
1.52842E+17,15284,19,11,2,20101,5,2,2,1,6,2
1.52842E+17,15284,19,11,3,20101,5,2,2,4,6,1
1.52842E+17,15284,19,11,4,20101,5,2,2,4,5,2
1.52842E+17,15284,19,11,5,20101,5,2,2,4,3,2
1.52842E+17,15284,19,11,6,20101,5,2,2,4,1,2
1.52844E+17,15284,39,11,1,20101,5,2,1,1,6,1
1.52844E+17,15284,39,11,2,20101,5,2,2,1,6,2
1.52844E+17,15284,39,11,3,20101,5,2,2,4,3,1
1.52844E+17,15284,39,11,4,20101,5,2,2,4,2,2
1.52849E+17,15284,94,11,1,20101,5,2,1,4,6,2
1.52849E+17,15284,94,11,2,20101,5,2,1,4,5,1
1.52849E+17,15284,94,11,3,20101,5,2,1,4,3,2
1.52849E+17,15284,94,11,4,20101,5,2,1,4,2,2
1.52841E+18,15284,116,11,1,20101,5,2,0, , ,1
1.52841E+18,15284,116,11,2,20101,5,2,2,1,3,2
1.52841E+18,15284,116,11,3,20101,5,2,0, , ,2
1.52841E+18,15284,142,11,1,20101,5,2,1,4,5,2
1.52841E+18,15284,142,11,2,20101,5,2,1,4,2,2
1.53049E+16,15304,9,11,1,22001,5,5,1,1,3,1
1.53049E+16,15304,9,11,2,22001,5,5,2,1,4,2
1.53049E+16,15304,9,11,3,22001,5,5,3,1,6,2
1.53049E+16,15304,9,11,4,22001,5,5,4,1,5,2
1.53049E+16,15304,9,11,5,22001,5,5,1,4,2,1
1.53042E+17,15304,24,11,1,22001,5,5,1,4,10,1
1.53042E+17,15304,24,11,2,22001,5,5,2,4,3,2
1.53042E+17,15304,24,11,3,22001,5,5,3,4,10,2
1.53046E+17,15304,55,11,1,22001,5,5,1,4,8,1
1.53046E+17,15304,55,11,2,22001,5,5,2,1,3,1
1.53047E+17,15304,70,11,1,22001,5,5,1,4,10,1
1.53047E+17,15304,70,11,2,22001,5,5,2,1,3,2
1.53049E+17,15304,86,11,1,22001,5,5,1,1,7,1
1.53049E+17,15304,86,11,2,22001,5,5,2,1,8,2
1.53049E+17,15304,86,11,3,22001,5,5,3,4,10,2
1.53041E+18,15304,101,11,1,22001,5,5,1,1,4,1
1.53041E+18,15304,101,11,2,22001,5,5,2,1,3,2
1.53084E+17,15308,35,11,1,21901,5,5,1,4,5,1
1.53084E+17,15308,35,11,2,21901,5,5,2,4,5,2
1.53085E+17,15308,48,11,1,21901,5,5,1,4,11,1
1.53086E+17,15308,61,11,1,21901,5,5,1,4,1,2
1.53086E+17,15308,61,11,2,21901,5,5,2,4,1,1
1.53089E+17,15308,89,11,1,21901,5,5,1,4,8,2
1.53089E+17,15308,89,11,2,21901,5,5,2,4,7,1
1.53089E+17,15308,89,11,3,21901,5,5,3,4,11,2
1.53089E+17,15308,89,11,4,21901,5,5,1,4,10,1
1.53081E+18,15308,100,11,1,21901,5,5,1,4,8,1
1.53081E+18,15308,100,11,2,21901,5,5,2,4,8,2
1.53081E+18,15308,100,11,3,21901,5,5,3,4,5,2
1.53081E+18,15308,100,11,4,21901,5,5,2,4,3,1
1.53081E+18,15308,116,11,1,21901,5,5,1,4,4,1
1.53229E+16,15322,9,11,1,20110,2,6,1,1,5,1
1.53229E+16,15322,9,11,2,20110,2,6,2,1,1,2
1.53222E+17,15322,20,11,1,20110,2,6,1,4,4,1
1.53222E+17,15322,20,11,2,20110,2,6,2,1,3,2
1.53222E+17,15322,20,11,3,20110,2,6,3,4,6,1
1.53222E+17,15322,20,11,4,20110,2,6,4,4,5,1
1.53222E+17,15322,20,11,5,20110,2,6,2,4,1,2
1.53224E+17,15322,41,11,1,20110,2,6,1,1,3,2
1.53226E+17,15322,55,11,1,20110,2,6,1,4,6,2
1.53226E+17,15322,55,11,2,20110,2,6,2,4,9,2
1.53226E+17,15322,55,11,3,20110,2,6,3,4,4,1
1.53227E+17,15322,67,11,1,20110,2,6,2,4,6,1
1.53227E+17,15322,67,11,2,20110,2,6,2,4,6,2
1.53227E+17,15322,67,11,3,20110,2,6,3,4,5,2
1.53228E+17,15322,79,11,1,20110,2,6,1,4,5,2
1.53228E+17,15322,79,11,2,20110,2,6,2,4,3,1
1.53221E+18,15322,101,11,1,20110,2,6,1,1,3,1
1.53221E+18,15322,112,11,1,20110,2,6,1,1,4,2
1.53221E+18,15322,112,11,2,20110,2,6,2,4,9,2
1.53717E+17,15371,68,11,1,21003,5,7,1,9,3,2
1.53717E+17,15371,70,11,1,21003,5,7,1,1,3,1
1.53717E+17,15371,70,11,2,21003,5,7,2,1,1,2
1.53717E+17,15371,73,11,1,21003,5,7,1,1,4,1
1.53717E+17,15371,73,11,2,21003,5,7,2,1,3,2
1.53717E+17,15371,73,11,3,21003,5,7,3,1,5,2
1.53718E+17,15371,76,11,1,21003,5,7,1,1,3,1
1.53712E+18,15371,172,11,1,21003,5,7,1,1,5,1
1.53712E+18,15371,172,11,2,21003,5,7,2,1,3,2
1.53712E+18,15371,172,11,3,21003,5,7,3,1,7,1
1.53712E+18,15371,172,11,4,21003,5,7,4,1,5,2
1.53712E+18,15371,173,11,1,21003,5,7,1,1,4,1
1.53712E+18,15371,173,11,2,21003,5,7,2,1,4,2
1.53712E+18,15371,173,11,3,21003,5,7,3,4,5,2
1.53712E+18,15371,173,11,4,21003,5,7,4,4,4,2
1.53712E+18,15371,173,11,5,21003,5,7,1,4,3,1
1.53712E+18,15371,175,11,1,21003,5,7,1,1,3,2
1.53712E+18,15371,175,11,2,21003,5,7,2,1,5,2
1.53712E+18,15371,176,11,1,21003,5,7,1,1,1,2
1.53712E+18,15371,176,11,2,21003,5,7,1,1,3,2
1.53747E+16,15374,7,11,1,20112,5,6,1,4,7,1
1.53747E+16,15374,7,11,2,20112,5,6,2,1,6,2
1.53747E+16,15374,7,11,3,20112,5,6,3,4,7,1
1.53747E+16,15374,7,11,4,20112,5,6,1,4,5,1
1.53742E+17,15374,15,11,1,20112,5,6,1,4,7,1
1.53742E+17,15374,15,11,2,20112,5,6,2,4,8,2
1.53742E+17,15374,15,11,3,20112,5,6,3,4,5,2
1.53742E+17,15374,15,11,4,20112,5,6,4,4,5,1
1.53742E+17,15374,22,11,1,20112,5,6,2,1,6,1
1.53742E+17,15374,22,11,2,20112,5,6,2,1,3,2
1.53742E+17,15374,22,11,3,20112,5,6,3,1,5,1
1.53742E+17,15374,22,11,4,20112,5,6,2,1,3,1
1.53742E+17,15374,22,11,5,20112,5,6,2,4,1,2
1.53744E+17,15374,38,11,1,20112,5,6,1,1,4,1
1.53744E+17,15374,38,11,2,20112,5,6,2,1,1,2
1.53744E+17,15374,38,11,3,20112,5,6,3,1,7,1
1.53745E+17,15374,45,11,1,20112,5,6,1,1,6,1
1.53745E+17,15374,45,11,2,20112,5,6,2,1,4,2
1.53745E+17,15374,45,11,3,20112,5,6,3,4,6,2
1.53745E+17,15374,45,11,4,20112,5,6,2,1,3,2
1.53745E+17,15374,45,11,5,20112,5,6,2,1,2,2
1.53745E+17,15374,53,11,1,20112,5,6,1,1,4,1
1.53745E+17,15374,53,11,2,20112,5,6,2,1,3,2
1.53746E+17,15374,60,11,1,20112,5,6,1,1,6,1
1.53746E+17,15374,60,11,2,20112,5,6,2,1,3,2
1.53746E+17,15374,60,11,3,20112,5,6,3,1,5,2
1.53746E+17,15374,60,11,4,20112,5,6,2,1,3,1
1.53747E+17,15374,66,11,1,20112,5,6,1,1,3,1
1.53958E+16,15395,8,11,1,30101,6,3,1,1,6,1
1.53958E+16,15395,8,11,2,30101,6,3,2,4,7,1
1.53958E+16,15395,8,11,3,30101,6,3,3,4,6,2
1.53958E+16,15395,8,11,4,30101,6,3,4,4,5,2
1.53952E+17,15395,22,11,1,30101,6,3,1,4,8,2
1.53952E+17,15395,22,11,2,30101,6,3,3,4,3,2
1.53952E+17,15395,22,11,3,30101,6,3,3,4,9,2
1.53955E+17,15395,50,11,1,30101,6,3,1,1,4,1
1.53955E+17,15395,50,11,2,30101,6,3,2,1,1,2
1.53955E+17,15395,50,11,3,30101,6,3,3,4,6,2
1.53957E+17,15395,65,11,1,30101,6,3,1,1,1,2
1.53958E+17,15395,78,11,1,30101,6,3,1,1,5,1
1.53958E+17,15395,78,11,2,30101,6,3,2,1,5,2
1.53958E+17,15395,78,11,3,30101,6,3,3,4,6,1
1.53958E+17,15395,78,11,4,30101,6,3,2,4,3,1
1.53959E+17,15395,92,11,1,30101,6,3,1,1,8,1
1.53959E+17,15395,92,11,2,30101,6,3,2,4,6,2
1.53959E+17,15395,92,11,3,30101,6,3,3,4,9,2
1.53959E+17,15395,92,11,4,30101,6,3,4,4,5,1
1.54212E+17,15421,17,11,1,30201,6,3,1,1,5,1
1.54212E+17,15421,17,11,2,30201,6,3,2,1,5,2
1.54212E+17,15421,17,11,3,30201,6,3,3,1,6,2
1.54212E+17,15421,17,11,4,30201,6,3,4,4,5,2
1.54212E+17,15421,17,11,5,30201,6,3,2,4,2,2
1.54215E+17,15421,52,11,1,30201,6,3,1,1,1,2
1.54217E+17,15421,69,11,1,30201,6,3,3,1,6,1
1.54217E+17,15421,69,11,2,30201,6,3,2,1,1,2
1.54217E+17,15421,69,11,3,30201,6,3,3,4,7,2
1.54217E+17,15421,69,11,4,30201,6,3,4,4,9,2
1.54217E+17,15421,69,11,5,30201,6,3,5,4,9,2
1.54211E+18,15421,104,11,1,30201,6,3,1,1,6,1
1.54211E+18,15421,104,11,2,30201,6,3,2,1,3,2
1.54211E+18,15421,104,11,3,30201,6,3,3,4,7,2
1.54211E+18,15421,104,11,4,30201,6,3,4,4,6,1
1.54211E+18,15421,138,11,1,30201,6,3,1,1,6,2
1.54212E+18,15421,156,11,1,30201,6,3,1,1,11,1
1.54212E+18,15421,156,11,2,30201,6,3,2,4,9,2
1.54212E+18,15421,156,11,3,30201,6,3,1,4,9,1
1.54212E+18,15421,156,11,4,30201,6,3,4,4,5,1
1.54225E+16,15422,5,11,1,30213,6,3,1,1,10,1
1.54225E+16,15422,5,11,2,30213,6,3,2,1,8,2
1.54222E+17,15422,17,11,1,30213,6,3,1,1,6,1
1.54222E+17,15422,17,11,2,30213,6,3,2,4,5,1
1.54222E+17,15422,17,11,3,30213,6,3,1,4,3,2
1.54223E+17,15422,30,11,1,30213,6,3,1,1,4,1
1.54223E+17,15422,30,11,2,30213,6,3,2,1,4,2
1.54223E+17,15422,30,11,3,30213,6,3,3,4,10,2
1.54223E+17,15422,30,11,4,30213,6,3,4,4,6,1
1.54223E+17,15422,30,11,5,30213,6,3,5,4,4,1
1.54226E+17,15422,55,11,1,30213,6,3,1,1,6,1
1.54226E+17,15422,55,11,2,30213,6,3,2,1,3,2
1.54226E+17,15422,55,11,3,30213,6,3,3,4,10,1
1.54226E+17,15422,55,11,4,30213,6,3,2,4,3,2
1.54227E+17,15422,65,11,1,30213,6,3,1,4,8,2
1.54227E+17,15422,65,11,2,30213,6,3,2,1,3,1
1.54227E+17,15422,65,11,3,30213,6,3,3,4,9,2
1.54228E+17,15422,80,11,1,30213,6,3,1,1,5,1
1.54228E+17,15422,80,11,2,30213,6,3,2,1,1,2
1.54228E+17,15422,80,11,3,30213,6,3,3,1,10,2
1.54228E+17,15422,80,11,4,30213,6,3,4,1,6,1
1.54228E+17,15422,80,11,5,30213,6,3,5,4,6,1
1.54228E+17,15422,80,11,6,30213,6,3,6,1,5,2
1.54473E+17,15447,25,11,1,30504,6,5,1,4,6,1
1.54473E+17,15447,25,11,2,30504,6,5,2,1,6,2
1.54473E+17,15447,25,11,3,30504,6,5,3,4,5,1
1.54474E+17,15447,39,11,1,30504,6,5,1,1,3,1
1.54474E+17,15447,39,11,2,30504,6,5,2,1,1,2
1.54474E+17,15447,39,11,3,30504,6,5,3,1,6,2
1.54477E+17,15447,67,11,1,30504,6,5,1,1,3,2
1.54478E+17,15447,82,11,1,30504,6,5,1,1,6,1
1.54478E+17,15447,82,11,2,30504,6,5,2,1,3,2
1.54478E+17,15447,82,11,3,30504,6,5,3,1,8,2
1.54478E+17,15447,82,11,4,30504,6,5,4,1,6,2
1.54478E+17,15447,82,11,5,30504,6,5,5,1,6,2
1.5448E+17,15447,96,11,1,30504,6,5,1,1,5,1
1.5448E+17,15447,96,11,2,30504,6,5,2,1,4,2
1.5448E+17,15447,96,11,3,30504,6,5,3,1,6,2
1.54471E+18,15447,110,11,1,30504,6,5,1,1,3,1
1.54471E+18,15447,110,11,2,30504,6,5,2,1,1,2
1.54471E+18,15447,110,11,3,30504,6,5,3,1,6,2
1.54471E+18,15447,110,11,4,30504,6,5,4,1,6,1
1.54471E+18,15447,110,11,5,30504,6,5,2,1,1,2
1.54556E+16,15455,6,11,1,30303,6,6,1,1,6,1
1.54556E+16,15455,6,11,2,30303,6,6,2,1,5,2
1.54551E+17,15455,14,11,1,30303,6,6,1,1,1,2
1.54552E+17,15455,20,11,1,30303,6,6,1,1,6,1
1.54552E+17,15455,20,11,2,30303,6,6,2,1,5,2
1.54552E+17,15455,20,11,3,30303,6,6,3,1,9,1
1.54552E+17,15455,20,11,4,30303,6,6,4,1,5,2
1.54552E+17,15455,20,11,5,30303,6,6,2,1,3,2
1.54554E+17,15455,39,11,1,30303,6,6,1,1,3,2
1.54554E+17,15455,39,11,2,30303,6,6,2,1,6,1
1.54555E+17,15455,46,11,1,30303,6,6,1,1,4,1
1.54555E+17,15455,46,11,2,30303,6,6,2,1,4,2
1.54555E+17,15455,54,11,1,30303,6,6,1,1,10,1
1.54555E+17,15455,54,11,2,30303,6,6,2,4,6,2
1.54555E+17,15455,54,11,3,30303,6,6,2,4,3,2
1.54555E+17,15455,54,11,4,30303,6,6,2,4,2,1
1.54557E+17,15455,71,11,1,30303,6,6,1,1,8,1
1.54557E+17,15455,71,11,2,30303,6,6,2,1,6,2
1.54557E+17,15455,71,11,3,30303,6,6,2,4,3,2
1.54557E+17,15455,71,11,4,30303,6,6,2,4,2,2
1.54558E+17,15455,80,11,1,30303,6,6,1,1,6,1
1.54558E+17,15455,80,11,2,30303,6,6,2,1,6,2
1.54558E+17,15455,80,11,3,30303,6,6,3,1,6,2
1.54558E+17,15455,80,11,4,30303,6,6,1,4,3,2
1.54702E+18,15470,233,11,1,30101,6,7,1,1,3,1
1.54702E+18,15470,233,11,2,30101,6,7,2,1,1,2
1.54702E+18,15470,234,11,1,30101,6,7,1,1,3,2
1.54702E+18,15470,235,11,1,30101,6,7,1,4,6,2
1.54702E+18,15470,235,11,2,30101,6,7,2,4,5,1
1.54702E+18,15470,236,11,1,30101,6,7,1,1,5,1
1.54706E+18,15470,634,11,1,30101,6,7,1,1,10,1
1.54706E+18,15470,634,11,2,30101,6,7,2,4,10,2
1.54706E+18,15470,634,11,3,30101,6,7,2,4,2,2
1.54706E+18,15470,635,11,1,30101,6,7,1,1,6,1
1.54706E+18,15470,635,11,2,30101,6,7,2,1,5,2
1.54706E+18,15470,635,11,3,30101,6,7,2,4,3,2
1.54706E+18,15470,635,11,4,30101,6,7,2,4,2,1
1.54706E+18,15470,636,11,1,30101,6,7,1,1,3,2
1.54706E+18,15470,636,11,2,30101,6,7,3,1,3,1
1.54706E+18,15470,636,11,3,30101,6,7,3,4,6,2
1.54706E+18,15470,636,11,4,30101,6,7,4,4,5,2
1.54706E+18,15470,637,11,1,30101,6,7,1,1,7,1
1.54706E+18,15470,637,11,2,30101,6,7,2,1,6,2
1.54706E+18,15470,637,11,3,30101,6,7,2,4,2,2
1.55071E+17,15507,13,11,1,30602,6,7,1,1,1,1
1.55071E+17,15507,13,11,2,30602,6,7,2,1,1,2
1.55071E+17,15507,14,11,1,30602,6,7,1,1,6,1
1.55071E+17,15507,14,11,2,30602,6,7,2,1,3,2
1.55071E+17,15507,14,11,3,30602,6,7,3,1,6,1
1.55071E+17,15507,14,11,4,30602,6,7,4,1,6,2
1.55071E+17,15507,14,11,5,30602,6,7,5,1,1,2
1.55072E+17,15507,15,11,1,30602,6,7,1,1,4,1
1.55072E+17,15507,19,11,1,30602,6,7,1,1,3,1
1.55072E+17,15507,19,11,2,30602,6,7,2,1,1,2
1.55071E+18,15507,144,11,1,30602,6,7,1,1,6,1
1.55071E+18,15507,144,11,2,30602,6,7,2,1,3,2
1.55071E+18,15507,145,11,1,30602,6,7,2,1,6,1
1.55071E+18,15507,145,11,2,30602,6,7,2,1,6,2
1.55071E+18,15507,145,11,3,30602,6,7,2,4,3,2
1.55071E+18,15507,145,11,4,30602,6,7,2,4,2,1
1.55071E+18,15507,146,11,1,30602,6,7,1,1,4,1
1.55071E+18,15507,146,11,2,30602,6,7,2,1,1,2
1.55071E+18,15507,146,11,3,30602,6,7,1,4,2,2
1.55071E+18,15507,146,11,4,30602,6,7,1,4,2,1
1.55071E+18,15507,147,11,1,30602,6,7,1,4,5,2
1.55071E+18,15507,147,11,2,30602,6,7,1,4,3,2
1.55133E+16,15513,3,11,1,30712,6,6,1,1,6,2
1.55133E+16,15513,3,11,2,30712,6,6,2,4,3,1
1.55133E+16,15513,3,11,3,30712,6,6,1,4,3,1
1.55133E+17,15513,25,11,1,30712,6,6,1,1,5,1
1.55133E+17,15513,25,11,2,30712,6,6,2,1,1,2
1.55133E+17,15513,25,11,3,30712,6,6,2,4,6,1
1.55133E+17,15513,25,11,4,30712,6,6,2,4,5,1
1.55133E+17,15513,25,11,5,30712,6,6,2,4,5,2
1.55133E+17,15513,25,11,6,30712,6,6,2,4,3,1
1.55133E+17,15513,25,11,7,30712,6,6,0, , ,1
1.55135E+17,15513,48,11,1,30712,6,6,1,1,3,1
1.55135E+17,15513,48,11,2,30712,6,6,2,1,3,2
1.55135E+17,15513,48,11,3,30712,6,6,3,1,5,2
1.55135E+17,15513,48,11,4,30712,6,6,2,1,3,2
1.55136E+17,15513,59,11,1,30712,6,6,1,4,9,1
1.55137E+17,15513,70,11,1,30712,6,6,1,1,4,2
1.55137E+17,15513,70,11,2,30712,6,6,1,4,3,1
1.55138E+17,15513,81,11,1,30712,6,6,1,1,6,1
1.55138E+17,15513,81,11,2,30712,6,6,2,4,7,2
1.55138E+17,15513,81,11,3,30712,6,6,3,4,6,1
1.55131E+18,15513,115,11,1,30712,6,6,1,1,10,1
1.55131E+18,15513,115,11,2,30712,6,6,2,1,4,2
1.55131E+18,15513,115,11,3,30712,6,6,3,1,10,2
1.55131E+18,15513,115,11,4,30712,6,6,4,1,10,2
1.55131E+18,15513,115,11,5,30712,6,6,5,4,9,2
1.55131E+18,15513,115,11,6,30712,6,6,6,4,5,1
1.55131E+18,15513,115,11,7,30712,6,6,2,1,3,1
1.55131E+18,15513,126,11,1,30712,6,6,1,4,6,2
1.55131E+18,15513,126,11,2,30712,6,6,2,1,6,1
1.55131E+18,15513,126,11,3,30712,6,6,1,4,2,1
1.55373E+16,15537,3,11,1,40126,6,1,1,4,9,1
1.55373E+16,15537,3,11,2,40126,6,1,1,4,6,1
1.55374E+17,15537,35,11,1,40126,6,1,1,4,10,1
1.55374E+17,15537,35,11,2,40126,6,1,2,4,10,2
1.55374E+17,15537,35,11,3,40126,6,1,1,4,5,2
1.55375E+17,15537,46,11,1,40126,6,1,1,4,11,1
1.55375E+17,15537,46,11,2,40126,6,1,0, , ,1
1.55375E+17,15537,46,11,3,40126,6,1,3,4,6,2
1.55375E+17,15537,46,11,4,40126,6,1,0, , ,1
1.55376E+17,15537,55,11,1,40126,6,1,1,2,10,1
1.55376E+17,15537,55,11,2,40126,6,1,2,4,8,2
1.55376E+17,15537,55,11,3,40126,6,1,3,4,9,1
1.55376E+17,15537,55,11,4,40126,6,1,4,4,9,2
1.55377E+17,15537,68,11,1,40126,6,1,2,4,8,1
1.55377E+17,15537,68,11,2,40126,6,1,2,4,6,2
1.55377E+17,15537,68,11,3,40126,6,1,3,4,10,1
1.55377E+17,15537,68,11,4,40126,6,1,4,4,8,2
1.55377E+17,15537,68,11,5,40126,6,1,4,4,5,1
1.55379E+17,15537,90,11,1,40126,6,1,1,1,5,1
1.55379E+17,15537,90,11,2,40126,6,1,2,4,5,2
1.55371E+18,15537,100,11,1,40126,6,1,1,4,11,2
1.55452E+17,15545,17,11,1,40104,6,1,1,1,6,2
1.55452E+17,15545,17,11,2,40104,6,1,2,1,6,1
1.55452E+17,15545,17,11,3,40104,6,1,3,4,5,1
1.55452E+17,15545,17,11,4,40104,6,1,4,4,5,1
1.55453E+17,15545,29,11,1,40104,6,1,1,1,5,2
1.55453E+17,15545,29,11,2,40104,6,1,1,4,1,1
1.55454E+17,15545,42,11,1,40104,6,1,1,1,1,2
1.55457E+17,15545,66,11,1,40104,6,1,1,1,6,2
1.55457E+17,15545,66,11,2,40104,6,1,2,1,6,1
1.55457E+17,15545,66,11,3,40104,6,1,3,4,5,1
1.55459E+17,15545,92,11,1,40104,6,1,1,1,5,1
1.55459E+17,15545,92,11,2,40104,6,1,2,1,6,2
1.55451E+18,15545,103,11,1,40104,6,1,1,1,6,2
1.55451E+18,15545,103,11,2,40104,6,1,2,4,8,2
1.55451E+18,15545,103,11,3,40104,6,1,3,4,9,2
1.55451E+18,15545,103,11,4,40104,6,1,4,4,5,2
1.55451E+18,15545,103,11,5,40104,6,1,1,4,3,2
1.55516E+16,15551,6,11,1,40102,6,1,1,4,3,1
1.55516E+16,15551,6,11,2,40102,6,1,2,4,5,2
1.55516E+16,15551,6,11,3,40102,6,1,3,4,10,2
1.55516E+16,15551,6,11,4,40102,6,1,4,4,10,1
1.55516E+16,15551,6,11,5,40102,6,1,3,4,2,2
1.55513E+17,15551,27,11,1,40102,6,1,1,4,6,2
1.55513E+17,15551,27,11,2,40102,6,1,2,4,5,1
1.55513E+17,15551,27,11,3,40102,6,1,1,4,3,2
1.55513E+17,15551,27,11,4,40102,6,1,1,4,3,1
1.55517E+17,15551,68,11,1,40102,6,1,1,4,6,2
1.55517E+17,15551,68,11,2,40102,6,1,2,4,6,1
1.55517E+17,15551,68,11,3,40102,6,1,3,1,1,2
1.55519E+17,15551,88,11,1,40102,6,1,1,1,4,1
1.55519E+17,15551,88,11,2,40102,6,1,2,1,4,2
1.55511E+18,15551,109,11,1,40102,6,1,0, , ,1
1.55511E+18,15551,109,11,2,40102,6,1,0, , ,2
1.55511E+18,15551,109,11,3,40102,6,1,0, , ,1
1.55511E+18,15551,109,11,4,40102,6,1,0, , ,2
1.55511E+18,15551,109,11,5,40102,6,1,0, , ,2
1.55511E+18,15551,109,11,6,40102,6,1,6,4,6,1
1.55511E+18,15551,109,11,7,40102,6,1,7,4,9,1
1.55511E+18,15551,109,11,8,40102,6,1,8,4,6,1
1.55511E+18,15551,129,11,1,40102,6,1,1,4,10,1
1.55511E+18,15551,129,11,2,40102,6,1,0, , ,2
1.55511E+18,15551,129,11,3,40102,6,1,3,4,9,1
1.55511E+18,15551,129,11,4,40102,6,1,0, , ,2
1.55511E+18,15551,129,11,5,40102,6,1,5,1,4,2
1.55532E+17,15553,23,11,1,40122,6,1,1,4,6,2
1.55532E+17,15553,23,11,2,40122,6,1,2,4,9,1
1.55532E+17,15553,23,11,3,40122,6,1,3,4,6,2
1.55532E+17,15553,23,11,4,40122,6,1,1,2,10,1
1.55537E+17,15553,68,11,1,40122,6,1,1,4,7,2
1.55537E+17,15553,68,11,2,40122,6,1,1,4,5,2
1.55537E+17,15553,68,11,3,40122,6,1,1,4,4,1
1.55539E+17,15553,90,11,1,40122,6,1,1,4,9,1
1.55531E+18,15553,135,11,1,40122,6,1,1,4,8,2
1.55531E+18,15553,135,11,2,40122,6,1,2,4,10,1
1.55532E+18,15553,179,11,1,40122,6,1,1,4,8,2
1.55532E+18,15553,179,11,2,40122,6,1,0, , ,2
1.55532E+18,15553,201,11,1,40122,6,1,1,4,10,1
1.56191E+17,15619,11,11,1,40122,6,1,2,1,3,1
1.56191E+17,15619,11,11,2,40122,6,1,2,1,1,2
1.56193E+17,15619,29,11,1,40122,6,1,1,4,6,2
1.56193E+17,15619,29,11,2,40122,6,1,0, , ,1
1.56193E+17,15619,29,11,3,40122,6,1,1,4,3,1
1.56195E+17,15619,47,11,1,40122,6,1,1,4,8,1
1.56197E+17,15619,65,11,1,40122,6,1,1,4,4,1
1.56197E+17,15619,65,11,2,40122,6,1,2,1,6,2
1.56197E+17,15619,65,11,3,40122,6,1,3,4,5,1
1.56191E+18,15619,100,11,1,40122,6,1,1,4,6,1
1.56191E+18,15619,100,11,2,40122,6,1,2,4,7,1
1.56191E+18,15619,100,11,3,40122,6,1,1,4,5,1
1.56191E+18,15619,118,11,1,40122,6,1,0, , ,1
1.56191E+18,15619,118,11,2,40122,6,1,2,4,6,2
1.56191E+18,15619,118,11,3,40122,6,1,3,4,10,2
1.56191E+18,15619,118,11,4,40122,6,1,0, , ,1
1.56191E+18,15619,118,11,5,40122,6,1,2,4,3,1
1.56392E+16,15639,2,11,1,40112,6,1,1,4,6,1
1.56392E+16,15639,2,11,2,40112,6,1,1,4,2,1
1.56392E+16,15639,2,11,3,40112,6,1,3,4,5,2
1.56392E+16,15639,2,11,4,40112,6,1,4,4,1,2
