ID,CONGLOME,VIVIENDA,HOGAR,CODPERSO,UBIGEO,DOMINIO,ESTRATO,P300A,P301A,P401H1,P401H2,P401H3,P401H4,P401H5,P507,P513T,P524A1
8289138118160201748,8289,138,11,8,160201,7,4,4,6,2,2,2,2,2,4,40,200
8289177111160201741,8289,177,11,1,160201,7,4,4,6,2,2,2,2,2,4,40,200
8289177112160201742,8289,177,11,2,160201,7,4,4,6,2,2,2,2,2,4,40,200
8289177113160201743,8289,177,11,3,160201,7,4,4,6,2,2,2,2,2,4,40,200
8289177114160201742,8289,177,11,4,160201,7,4,4,6,2,2,2,2,2,4,40,200
8289177115160201745,8289,177,11,5,160201,7,4,4,6,2,2,2,2,2,4,40,200
8289177116160201746,8289,177,11,6,160201,7,4,4,6,2,2,2,2,2,4,40,200
8289177117160201745,8289,177,11,7,160201,7,4,4,6,2,2,2,2,2,4,40,200
8289177118160201745,8289,177,11,8,160201,7,4,4,6,2,2,2,2,2,4,40,200
8289177119160201745,8289,177,11,9,160201,7,4,4,6,2,2,2,2,2,4,40,200
832256111160105771,8322,56,11,1,160105,7,7,4,6,2,2,2,2,2,4,40,200
832256112160105772,8322,56,11,2,160105,7,7,4,6,2,2,2,2,2,4,40,200
832256113160105773,8322,56,11,3,160105,7,7,4,6,2,2,2,2,2,4,40,200
832256114160105772,8322,56,11,4,160105,7,7,4,6,2,2,2,2,2,4,40,200
832257111160105771,8322,57,11,1,160105,7,7,4,6,2,2,2,2,2,4,40,200
832257112160105772,8322,57,11,2,160105,7,7,4,6,2,2,2,2,2,4,40,200
832257113160105773,8322,57,11,3,160105,7,7,4,6,2,2,2,2,2,4,40,200
832259111160105771,8322,59,11,1,160105,7,7,4,6,2,2,2,2,2,4,40,200
832259112160105772,8322,59,11,2,160105,7,7,4,6,2,2,2,2,2,4,40,200
832259113160105771,8322,59,11,3,160105,7,7,4,6,2,2,1,2,2,4,40,200
832259114160105771,8322,59,11,4,160105,7,7,4,6,2,2,2,2,2,4,40,200
832259115160105771,8322,59,11,5,160105,7,7,4,6,2,2,2,2,2,4,40,200
832259116160105776,8322,59,11,6,160105,7,7,4,6,2,2,2,2,2,4,40,200
8322167111160105771,8322,167,11,1,160105,7,7,4,6,2,2,2,2,2,4,40,200
8322167112160105772,8322,167,11,2,160105,7,7,4,6,2,2,2,2,2,4,40,200
8322171111160105771,8322,171,11,1,160105,7,7,4,6,2,2,2,2,2,4,40,200
8322171112160105772,8322,171,11,2,160105,7,7,4,6,2,2,2,2,2,4,40,200
8322172111160105771,8322,172,11,1,160105,7,7,4,6,2,2,2,2,2,4,40,200
8322172112160105772,8322,172,11,2,160105,7,7,4,6,2,2,2,2,2,4,40,200
8322172113160105773,8322,172,11,3,160105,7,7,4,6,2,2,2,2,2,4,40,200
8322172114160105772,8322,172,11,4,160105,7,7,4,6,2,2,2,2,2,4,40,200
8322172115160105772,8322,172,11,5,160105,7,7,4,6,2,2,2,2,2,4,40,200
8322174111160105771,8322,174,11,1,160105,7,7,4,6,2,2,2,2,2,4,40,200
8322174112160105772,8322,174,11,2,160105,7,7,4,6,2,2,2,2,2,4,40,200
8322174113160105772,8322,174,11,3,160105,7,7,4,6,2,2,2,2,2,4,40,200
83322111160102761,8332,2,11,1,160102,7,6,4,6,2,2,2,2,2,4,40,200
83322112160102762,8332,2,11,2,160102,7,6,4,6,2,2,2,2,2,4,40,200
83322113160102763,8332,2,11,3,160102,7,6,4,6,2,2,2,2,2,4,40,200
833230111160102761,8332,30,11,1,160102,7,6,4,6,2,1,2,2,2,4,40,200
833230112160102762,8332,30,11,2,160102,7,6,4,6,2,2,2,2,2,4,40,200
833230113160102761,8332,30,11,3,160102,7,6,4,6,2,2,2,2,2,4,40,200
833230114160102764,8332,30,11,4,160102,7,6,4,6,2,2,2,2,2,4,40,200
833230115160102765,8332,30,11,5,160102,7,6,4,6,2,2,2,2,2,4,40,200
833230116160102765,8332,30,11,6,160102,7,6,4,6,2,2,2,2,2,4,40,200
833230117160102765,8332,30,11,7,160102,7,6,4,6,2,2,2,2,2,4,40,200
833230118160102765,8332,30,11,8,160102,7,6,4,6,2,2,2,2,2,4,40,200
833230119160102765,8332,30,11,9,160102,7,6,4,6,2,2,2,2,2,4,40,200
83323011101601027610,8332,30,11,10,160102,7,6,4,6,2,2,2,2,2,4,40,200
83323011111601027611,8332,30,11,11,160102,7,6,4,6,2,2,2,2,2,4,40,200
833269111160102761,8332,69,11,1,160102,7,6,4,6,2,2,2,2,2,4,40,200
833269112160102762,8332,69,11,2,160102,7,6,4,6,2,2,2,2,2,4,40,200
833283111160102761,8332,83,11,1,160102,7,6,4,6,2,2,2,2,2,4,40,200
833283112160102761,8332,83,11,2,160102,7,6,4,6,2,2,2,2,2,4,40,200
833283113160102761,8332,83,11,3,160102,7,6,4,6,2,2,2,2,2,4,40,200
833283114160102761,8332,83,11,4,160102,7,6,4,6,2,2,2,2,2,4,40,200
8332107111160102761,8332,107,11,1,160102,7,6,4,6,2,2,2,2,2,4,40,200
8332107112160102762,8332,107,11,2,160102,7,6,4,6,2,2,2,2,2,4,40,200
8332107113160102762,8332,107,11,3,160102,7,6,4,6,2,2,2,2,2,4,40,200
8332107114160102764,8332,107,11,4,160102,7,6,4,6,2,2,2,2,2,4,40,200
8332120111160102761,8332,120,11,1,160102,7,6,4,6,2,2,2,2,2,4,40,200
8332120112160102762,8332,120,11,2,160102,7,6,4,6,2,2,2,2,2,4,40,200
8332120113160102763,8332,120,11,3,160102,7,6,4,6,2,2,2,2,2,4,40,200
8332120114160102764,8332,120,11,4,160102,7,6,4,6,2,2,2,2,2,4,40,200
8332120115160102761,8332,120,11,5,160102,7,6,4,6,2,2,2,2,2,4,40,200
8332144111160102761,8332,144,11,1,160102,7,6,4,6,2,2,2,2,2,4,40,200
8332144112160102762,8332,144,11,2,160102,7,6,4,6,2,2,2,2,2,4,40,200
833539111160104771,8335,39,11,1,160104,7,7,4,6,2,2,2,2,2,4,40,200
833539112160104772,8335,39,11,2,160104,7,7,4,6,2,2,2,2,2,4,40,200
833539113160104773,8335,39,11,3,160104,7,7,4,6,2,2,2,2,2,4,40,200
833540111160104771,8335,40,11,1,160104,7,7,4,6,2,2,2,2,2,4,40,200
833540112160104772,8335,40,11,2,160104,7,7,4,6,2,2,2,2,2,4,40,200
833540113160104773,8335,40,11,3,160104,7,7,4,6,2,2,2,2,2,4,40,200
833540114160104772,8335,40,11,4,160104,7,7,4,6,2,2,2,2,2,4,40,200
833540115160104771,8335,40,11,5,160104,7,7,4,6,2,2,2,2,2,4,40,200
833540116160104771,8335,40,11,6,160104,7,7,4,6,2,2,2,2,2,4,40,200
833540117160104771,8335,40,11,7,160104,7,7,4,6,1,2,1,2,1,4,40,200
833541111160104771,8335,41,11,1,160104,7,7,4,6,2,2,2,2,2,4,40,200
833541112160104772,8335,41,11,2,160104,7,7,4,6,2,2,2,2,2,4,40,200
833541113160104773,8335,41,11,3,160104,7,7,4,6,2,2,2,2,2,4,40,200
833541114160104772,8335,41,11,4,160104,7,7,4,6,2,2,2,2,2,4,40,200
833542111160104771,8335,42,11,1,160104,7,7,4,6,2,2,2,2,2,4,40,200
833542112160104772,8335,42,11,2,160104,7,7,4,6,2,2,2,2,2,4,40,200
833542113160104773,8335,42,11,3,160104,7,7,4,6,2,2,2,2,2,4,40,200
833542114160104772,8335,42,11,4,160104,7,7,4,6,2,2,2,2,2,4,40,200
833542115160104772,8335,42,11,5,160104,7,7,4,6,2,2,2,2,2,4,40,200
833542116160104772,8335,42,11,6,160104,7,7,4,6,2,2,2,2,2,4,40,200
833542117160104772,8335,42,11,7,160104,7,7,4,6,2,2,2,2,2,4,40,200
8335136111160104771,8335,136,11,1,160104,7,7,4,6,2,2,2,2,2,4,40,200
8335136112160104772,8335,136,11,2,160104,7,7,4,6,2,2,2,2,2,4,40,200
8335136113160104772,8335,136,11,3,160104,7,7,4,6,2,2,2,2,2,4,40,200
836517111160604771,8365,17,11,1,160604,7,7,4,6,2,2,2,2,2,4,40,200
836517112160604771,8365,17,11,2,160604,7,7,4,6,2,2,2,2,2,4,40,200
836517113160604771,8365,17,11,3,160604,7,7,4,6,2,2,2,2,2,4,40,200
836523111160604771,8365,23,11,1,160604,7,7,4,6,2,2,2,2,2,4,40,200
836523112160604772,8365,23,11,2,160604,7,7,4,6,2,2,2,2,2,4,40,200
836523113160604771,8365,23,11,3,160604,7,7,4,6,2,2,2,2,2,4,40,200
836523114160604774,8365,23,11,4,160604,7,7,4,6,2,2,2,2,2,4,40,200
836523115160604772,8365,23,11,5,160604,7,7,4,6,2,2,2,2,2,4,40,200
836523116160604772,8365,23,11,6,160604,7,7,4,6,2,2,2,2,2,4,40,200
836571111160604771,8365,71,11,1,160604,7,7,4,6,2,2,2,2,2,4,40,200
836571112160604772,8365,71,11,2,160604,7,7,4,6,2,2,2,2,2,4,40,200
836572111160604771,8365,72,11,1,160604,7,7,4,6,2,2,2,2,2,4,40,200
836572112160604771,8365,72,11,2,160604,7,7,4,6,2,2,2,2,2,4,40,200
836572113160604773,8365,72,11,3,160604,7,7,4,6,2,2,2,2,2,4,40,200
836572114160604771,8365,72,11,4,160604,7,7,4,6,2,2,2,2,2,4,40,200
836572115160604771,8365,72,11,5,160604,7,7,4,6,2,2,2,2,2,4,40,200
836572116160604771,8365,72,11,6,160604,7,7,4,6,2,2,2,2,2,4,40,200
836573111160604771,8365,73,11,1,160604,7,7,4,6,2,2,2,2,2,4,40,200
836573112160604772,8365,73,11,2,160604,7,7,4,6,2,2,2,2,2,4,40,200
836577111160604771,8365,77,11,1,160604,7,7,4,6,2,2,2,2,2,4,40,200
836577112160604772,8365,77,11,2,160604,7,7,4,6,2,2,2,2,2,4,40,200
836577113160604771,8365,77,11,3,160604,7,7,4,6,2,2,2,2,2,4,40,200
836577114160604771,8365,77,11,4,160604,7,7,4,6,2,2,2,2,2,4,40,200
836577115160604771,8365,77,11,5,160604,7,7,4,6,2,2,2,2,2,4,40,200
836832111170101731,8368,32,11,1,170101,7,3,4,6,2,2,2,2,2,4,40,200
836832112170101732,8368,32,11,2,170101,7,3,4,6,2,2,2,2,2,4,40,200
836832113170101733,8368,32,11,3,170101,7,3,4,6,2,2,2,2,2,4,40,200
836832114170101732,8368,32,11,4,170101,7,3,4,6,2,2,2,2,2,4,40,200
836832115170101732,8368,32,11,5,170101,7,3,4,6,2,2,2,2,2,4,40,200
836855111170101731,8368,55,11,1,170101,7,3,4,6,2,2,2,2,2,4,40,200
8368125111170101731,8368,125,11,1,170101,7,3,4,6,2,2,2,2,2,4,40,200
8368195111170101731,8368,195,11,1,170101,7,3,4,6,2,2,2,2,2,4,40,200
837542111170101731,8375,42,11,1,170101,7,3,4,6,2,2,2,2,2,4,40,200
837542112170101732,8375,42,11,2,170101,7,3,4,6,2,2,2,2,2,4,40,200
837542113170101733,8375,42,11,3,170101,7,3,4,6,2,2,2,2,2,4,40,200
837542114170101732,8375,42,11,4,170101,7,3,4,6,2,2,2,2,2,4,40,200
837542115170101733,8375,42,11,5,170101,7,3,4,6,2,2,2,2,2,4,40,200
837542116170101736,8375,42,11,6,170101,7,3,4,6,2,2,2,2,2,4,40,200
837588111170101731,8375,88,11,1,170101,7,3,4,6,2,2,2,2,2,4,40,200
837588112170101732,8375,88,11,2,170101,7,3,4,6,2,2,2,2,2,4,40,200
837588113170101733,8375,88,11,3,170101,7,3,4,6,2,2,2,2,2,4,40,200
837588114170101731,8375,88,11,4,170101,7,3,4,6,2,2,2,2,2,4,40,200
8375110111170101731,8375,110,11,1,170101,7,3,4,6,2,2,2,1,2,4,40,200
84019111170101735,8401,9,11,1,170101,7,3,4,6,2,2,2,2,2,4,40,200
84019112170101735,8401,9,11,2,170101,7,3,4,6,2,2,2,2,2,4,40,200
84019113170101733,8401,9,11,3,170101,7,3,4,6,2,2,2,2,2,4,40,200
84019114170101735,8401,9,11,4,170101,7,3,4,6,2,2,2,2,2,4,40,200
84019115170101735,8401,9,11,5,170101,7,3,4,6,2,2,2,2,2,4,40,200
84019116170101736,8401,9,11,6,170101,7,3,4,6,2,2,2,2,2,4,40,200
840143111170101731,8401,43,11,1,170101,7,3,4,6,2,2,2,2,2,4,40,200
840143112170101732,8401,43,11,2,170101,7,3,4,6,2,1,2,2,2,4,40,200
840143113170101733,8401,43,11,3,170101,7,3,4,6,2,2,2,2,2,4,40,200
840143114170101732,8401,43,11,4,170101,7,3,4,6,2,2,2,2,2,4,40,200
8401112111170101731,8401,112,11,1,170101,7,3,4,6,2,2,2,2,2,4,40,200
8401127111170101731,8401,127,11,1,170101,7,3,4,6,1,2,2,2,2,4,40,200
8401127112170101732,8401,127,11,2,170101,7,3,4,6,2,2,2,2,2,4,40,200
84082111170101731,8408,2,11,1,170101,7,3,4,6,2,2,2,2,2,4,40,200
84082112170101732,8408,2,11,2,170101,7,3,4,6,2,2,2,2,2,4,40,200
84082113170101733,8408,2,11,3,170101,7,3,4,6,2,2,2,2,2,4,40,200
84082114170101734,8408,2,11,4,170101,7,3,4,6,2,2,2,2,2,4,40,200
84082115170101735,8408,2,11,5,170101,7,3,4,6,2,2,2,2,2,4,40,200
84082116170101737,8408,2,11,6,170101,7,3,4,6,2,2,2,2,2,4,40,200
84082117170101737,8408,2,11,7,170101,7,3,4,6,2,1,2,2,2,4,40,200
840843111170101731,8408,43,11,1,170101,7,3,4,6,2,2,2,2,2,4,40,200
840843112170101731,8408,43,11,2,170101,7,3,4,6,2,2,2,2,2,4,40,200
840843113170101731,8408,43,11,3,170101,7,3,4,6,2,2,2,2,2,4,40,200
840843114170101731,8408,43,11,4,170101,7,3,4,6,2,2,2,2,2,4,40,200
840864111170101731,8408,64,11,1,170101,7,3,4,6,2,2,2,2,2,4,40,200
840864112170101732,8408,64,11,2,170101,7,3,4,6,2,2,2,2,2,4,40,200
840864113170101731,8408,64,11,3,170101,7,3,4,6,2,2,2,2,2,4,40,200
840864114170101731,8408,64,11,4,170101,7,3,4,6,2,2,2,2,2,4,40,200
840864115170101731,8408,64,11,5,170101,7,3,4,6,2,2,2,2,2,4,40,200
840864116170101731,8408,64,11,6,170101,7,3,4,6,2,2,2,2,2,4,40,200
8408126111170101731,8408,126,11,1,170101,7,3,4,6,2,2,2,2,2,4,40,200
8408126112170101732,8408,126,11,2,170101,7,3,4,6,2,1,2,1,2,4,40,200
8408126113170101732,8408,126,11,3,170101,7,3,4,6,2,2,2,2,2,4,40,200
8408126114170101734,8408,126,11,4,170101,7,3,4,6,2,2,2,2,2,4,40,200
8408126115170101735,8408,126,11,5,170101,7,3,4,6,2,2,2,2,2,4,40,200
8408126116170101736,8408,126,11,6,170101,7,3,4,6,2,2,2,2,1,4,40,200
8408126117170101732,8408,126,11,7,170101,7,3,4,6,2,2,2,2,2,4,40,200
8408164111170101731,8408,164,11,1,170101,7,3,4,6,2,1,2,2,2,4,40,200
8408164112170101732,8408,164,11,2,170101,7,3,4,6,2,2,2,2,2,4,40,200
8408164113170101733,8408,164,11,3,170101,7,3,4,6,2,2,2,2,2,4,40,200
8408164114170101734,8408,164,11,4,170101,7,3,4,6,2,1,2,2,2,4,40,200
8408164115170101734,8408,164,11,5,170101,7,3,4,6,2,2,2,2,2,4,40,200
841850111170102751,8418,50,11,1,170102,7,5,4,6,2,2,2,2,2,4,40,200
841850112170102752,8418,50,11,2,170102,7,5,4,6,2,2,2,2,2,4,40,200
841850113170102753,8418,50,11,3,170102,7,5,4,6,2,2,2,2,2,4,40,200
841865111170102751,8418,65,11,1,170102,7,5,4,6,2,2,2,2,2,4,40,200
841865112170102752,8418,65,11,2,170102,7,5,4,6,2,2,2,2,2,4,40,200
841865113170102753,8418,65,11,3,170102,7,5,4,6,2,2,2,2,2,4,40,200
841865114170102754,8418,65,11,4,170102,7,5,4,6,2,2,2,2,2,4,40,200
841865115170102755,8418,65,11,5,170102,7,5,4,6,2,2,2,2,2,4,40,200
841893111170102751,8418,93,11,1,170102,7,5,4,6,2,2,2,2,2,4,40,200
841893112170102751,8418,93,11,2,170102,7,5,4,6,2,2,2,2,2,4,40,200
8418107111170102751,8418,107,11,1,170102,7,5,4,6,2,2,2,2,2,4,40,200
845547111170101771,8455,47,11,1,170101,7,7,4,6,2,2,2,2,2,4,40,200
845547112170101772,8455,47,11,2,170101,7,7,4,6,2,2,2,2,2,4,40,200
845547113170101773,8455,47,11,3,170101,7,7,4,6,2,2,2,2,2,4,40,200
845547114170101772,8455,47,11,4,170101,7,7,4,6,2,2,2,2,2,4,40,200
845551111170101771,8455,51,11,1,170101,7,7,4,6,2,2,2,2,2,4,40,200
845551112170101772,8455,51,11,2,170101,7,7,4,6,2,2,2,2,2,4,40,200
845551113170101771,8455,51,11,3,170101,7,7,4,6,2,2,2,2,2,4,40,200
845551114170101771,8455,51,11,4,170101,7,7,4,6,2,2,2,2,2,4,40,200
845552111170101771,8455,52,11,1,170101,7,7,4,6,2,2,2,2,2,4,40,200
845552112170101772,8455,52,11,2,170101,7,7,4,6,1,2,2,2,2,4,40,200
845552113170101773,8455,52,11,3,170101,7,7,4,6,2,2,2,2,2,4,40,200
845552114170101774,8455,52,11,4,170101,7,7,4,6,2,2,2,2,2,4,40,200
845552115170101775,8455,52,11,5,170101,7,7,4,6,2,2,2,2,2,4,40,200
845553111170101771,8455,53,11,1,170101,7,7,4,6,2,2,2,2,2,4,40,200
845553112170101772,8455,53,11,2,170101,7,7,4,6,2,2,2,2,2,4,40,200
845553113170101772,8455,53,11,3,170101,7,7,4,6,2,2,2,2,2,4,40,200
845553114170101772,8455,53,11,4,170101,7,7,4,6,2,2,2,2,2,4,40,200
845568111170101771,8455,68,11,1,170101,7,7,4,6,2,2,2,2,2,4,40,200
845568112170101772,8455,68,11,2,170101,7,7,4,6,2,2,2,2,2,4,40,200
84591111170103781,8459,1,11,1,170103,7,8,4,6,2,2,2,2,2,4,40,200
84591112170103782,8459,1,11,2,170103,7,8,4,6,2,2,2,2,2,4,40,200
84591113170103783,8459,1,11,3,170103,7,8,4,6,2,2,2,2,2,4,40,200
84591114170103782,8459,1,11,4,170103,7,8,4,6,2,2,2,2,2,4,40,200
84592111170103781,8459,2,11,1,170103,7,8,4,6,2,2,2,2,2,4,40,200
84593111170103781,8459,3,11,1,170103,7,8,4,6,2,1,2,2,2,4,40,200
84594111170103781,8459,4,11,1,170103,7,8,4,6,2,2,2,2,2,4,40,200
84594112170103781,8459,4,11,2,170103,7,8,4,6,2,2,2,2,2,4,40,200
845938111170103781,8459,38,11,1,170103,7,8,4,6,1,2,2,2,2,4,40,200
845938112170103782,8459,38,11,2,170103,7,8,4,6,2,2,2,2,2,4,40,200
845945111170103781,8459,45,11,1,170103,7,8,4,6,2,2,2,2,2,4,40,200
845945112170103782,8459,45,11,2,170103,7,8,4,6,2,2,2,2,2,4,40,200
845945113170103783,8459,45,11,3,170103,7,8,4,6,2,2,2,1,2,4,40,200
845947111170103781,8459,47,11,1,170103,7,8,4,6,2,2,2,2,2,4,40,200
845948111170103781,8459,48,11,1,170103,7,8,4,6,2,2,2,1,2,4,40,200
845948112170103782,8459,48,11,2,170103,7,8,4,6,2,2,2,2,2,4,40,200
845948113170103783,8459,48,11,3,170103,7,8,4,6,2,2,2,2,2,4,40,200
845948114170103784,8459,48,11,4,170103,7,8,4,6,2,2,2,2,2,4,40,200
845948115170103782,8459,48,11,5,170103,7,8,4,6,2,2,2,2,2,4,40,200
845948116170103782,8459,48,11,6,170103,7,8,4,6,2,2,2,2,2,4,40,200
84736111180101332,8473,6,11,1,180101,3,3,4,6,2,2,2,2,2,4,40,200
84736112180101332,8473,6,11,2,180101,3,3,4,6,2,2,2,2,2,4,40,200
84736113180101332,8473,6,11,3,180101,3,3,4,6,2,2,2,2,2,4,40,200
84736114180101332,8473,6,11,4,180101,3,3,4,6,2,2,2,2,2,4,40,200
847334111180101331,8473,34,11,1,180101,3,3,4,6,1,2,2,2,2,4,40,200
847334112180101332,8473,34,11,2,180101,3,3,4,6,2,2,2,2,2,4,40,200
847334113180101332,8473,34,11,3,180101,3,3,4,6,2,2,2,2,2,4,40,200
847361111180101331,8473,61,11,1,180101,3,3,4,6,2,2,2,2,2,4,40,200
847361112180101332,8473,61,11,2,180101,3,3,4,6,2,2,2,2,2,4,40,200
847361113180101331,8473,61,11,3,180101,3,3,4,6,2,2,2,2,2,4,40,200
847361114180101331,8473,61,11,4,180101,3,3,4,6,2,2,2,2,2,4,40,200
847390111180101331,8473,90,11,1,180101,3,3,4,6,1,2,2,2,2,4,40,200
847390112180101332,8473,90,11,2,180101,3,3,4,6,2,2,2,2,2,4,40,200
847390113180101333,8473,90,11,3,180101,3,3,4,6,2,2,2,2,2,4,40,200
8473173111180101331,8473,173,11,1,180101,3,3,4,6,1,2,2,2,2,4,40,200
8473229111180101331,8473,229,11,1,180101,3,3,4,6,2,2,2,2,2,4,40,200
8473229112180101331,8473,229,11,2,180101,3,3,4,6,2,2,2,2,2,4,40,200
8473229113180101331,8473,229,11,3,180101,3,3,4,6,2,2,2,2,2,4,40,200
8473229114180101331,8473,229,11,4,180101,3,3,4,6,2,2,2,2,2,4,40,200
8473229115180101331,8473,229,11,5,180101,3,3,4,6,2,2,2,2,2,4,40,200
848486111180101331,8484,86,11,1,180101,3,3,4,6,2,2,2,2,2,4,40,200
848496111180101331,8484,96,11,1,180101,3,3,4,6,1,2,2,2,2,4,40,200
84854111180101331,8485,4,11,1,180101,3,3,4,6,2,2,2,2,2,4,40,200
848550111180101331,8485,50,11,1,180101,3,3,4,6,2,2,2,2,2,4,40,200
848582111180101331,8485,82,11,1,180101,3,3,4,6,2,2,2,2,2,4,40,200
848593111180101331,8485,93,11,1,180101,3,3,4,6,2,2,2,2,2,4,40,200
85092111180101331,8509,2,11,1,180101,3,3,4,6,2,2,2,2,2,4,40,200
85092112180101331,8509,2,11,2,180101,3,3,4,6,2,2,2,2,2,4,40,200
85092113180101331,8509,2,11,3,180101,3,3,4,6,2,2,2,2,2,4,40,200
850918111180101331,8509,18,11,1,180101,3,3,4,6,2,2,2,2,2,4,40,200
850918112180101332,8509,18,11,2,180101,3,3,4,6,2,2,2,2,2,4,40,200
850918113180101333,8509,18,11,3,180101,3,3,4,6,2,2,2,2,2,4,40,200
850918114180101331,8509,18,11,4,180101,3,3,4,6,2,2,2,2,2,4,40,200
850951111180101331,8509,51,11,1,180101,3,3,4,6,2,2,2,2,2,4,40,200
850967111180101331,8509,67,11,1,180101,3,3,4,6,2,2,2,2,2,4,40,200
850967112180101332,8509,67,11,2,180101,3,3,4,6,2,2,2,2,2,4,40,200
850967113180101333,8509,67,11,3,180101,3,3,4,6,2,2,2,2,2,4,40,200
850999111180101331,8509,99,11,1,180101,3,3,4,6,2,2,2,2,2,4,40,200
851634111180104331,8516,34,11,1,180104,3,3,4,6,1,2,2,2,2,4,40,200
851634112180104332,8516,34,11,2,180104,3,3,4,6,2,2,2,2,2,4,40,200
851648111180104331,8516,48,11,1,180104,3,3,4,6,2,2,2,2,2,4,40,200
851648112180104332,8516,48,11,2,180104,3,3,4,6,2,2,2,2,2,4,40,200
851648113180104333,8516,48,11,3,180104,3,3,4,6,2,2,2,2,2,4,40,200
851648114180104334,8516,48,11,4,180104,3,3,4,6,2,2,2,2,2,4,40,200
851675111180104331,8516,75,11,1,180104,3,3,4,6,1,2,2,2,2,4,40,200
85436111180301331,8543,6,11,1,180301,3,3,4,6,2,2,2,2,2,4,40,200
854336111180301331,8543,36,11,1,180301,3,3,4,6,2,2,2,2,2,4,40,200
854336112180301332,8543,36,11,2,180301,3,3,4,6,2,2,2,2,2,4,40,200
854336113180301332,8543,36,11,3,180301,3,3,4,6,2,2,2,2,2,4,40,200
854336114180301332,8543,36,11,4,180301,3,3,4,6,2,2,2,2,2,4,40,200
854336115180301332,8543,36,11,5,180301,3,3,4,6,2,2,2,2,2,4,40,200
854380111180301332,8543,80,11,1,180301,3,3,4,6,2,2,2,2,2,4,40,200
854380112180301332,8543,80,11,2,180301,3,3,4,6,2,2,2,2,2,4,40,200
854380113180301332,8543,80,11,3,180301,3,3,4,6,2,2,2,2,2,4,40,200
854380114180301332,8543,80,11,4,180301,3,3,4,6,2,2,2,2,2,4,40,200
854395111180301333,8543,95,11,1,180301,3,3,4,6,2,2,2,2,2,4,40,200
854395112180301332,8543,95,11,2,180301,3,3,4,6,2,2,2,2,2,4,40,200
854395113180301333,8543,95,11,3,180301,3,3,4,6,2,2,2,2,2,4,40,200
85458111180301331,8545,8,11,1,180301,3,3,4,6,2,2,2,2,2,4,40,200
854529111180301331,8545,29,11,1,180301,3,3,4,6,2,2,2,2,2,4,40,200
854529112180301332,8545,29,11,2,180301,3,3,4,6,1,2,2,2,2,4,40,200
854529113180301333,8545,29,11,3,180301,3,3,4,6,2,2,2,2,2,4,40,200
854555111180301331,8545,55,11,1,180301,3,3,4,6,2,2,2,2,2,4,40,200
854555112180301332,8545,55,11,2,180301,3,3,4,6,2,2,2,2,2,4,40,200
854561111180301331,8545,61,11,1,180301,3,3,4,6,2,2,2,2,2,4,40,200
854561112180301332,8545,61,11,2,180301,3,3,4,6,2,2,2,2,2,4,40,200
854561113180301333,8545,61,11,3,180301,3,3,4,6,2,2,2,2,2,4,40,200
85509111180301331,8550,9,11,1,180301,3,3,4,6,2,2,2,2,2,4,40,200
855027111180301332,8550,27,11,1,180301,3,3,4,6,2,2,2,2,2,4,40,200
855027112180301332,8550,27,11,2,180301,3,3,4,6,2,2,2,2,2,4,40,200
855027113180301333,8550,27,11,3,180301,3,3,4,6,2,2,2,2,2,4,40,200
855027114180301332,8550,27,11,4,180301,3,3,4,6,2,2,2,2,2,4,40,200
855046111180301331,8550,46,11,1,180301,3,3,4,6,2,2,2,2,2,4,40,200
855046112180301332,8550,46,11,2,180301,3,3,4,6,2,2,2,2,2,4,40,200
855046113180301332,8550,46,11,3,180301,3,3,4,6,2,2,2,2,2,4,40,200
855046114180301332,8550,46,11,4,180301,3,3,4,6,2,2,2,2,2,4,40,200
855064111180301331,8550,64,11,1,180301,3,3,4,6,2,2,2,2,2,4,40,200
8550118111180301332,8550,118,11,1,180301,3,3,4,6,2,1,2,2,2,4,40,200
8550118112180301332,8550,118,11,2,180301,3,3,4,6,1,2,2,2,2,4,40,200
8550118113180301332,8550,118,11,3,180301,3,3,4,6,2,2,2,2,2,4,40,200
8550153111180301331,8550,153,11,1,180301,3,3,4,6,2,2,2,2,2,4,40,200
8550153112180301332,8550,153,11,2,180301,3,3,4,6,2,2,2,2,2,4,40,200
855215111180301331,8552,15,11,1,180301,3,3,4,6,2,2,2,2,2,4,40,200
855215112180301331,8552,15,11,2,180301,3,3,4,6,2,2,2,2,2,4,40,200
855215113180301333,8552,15,11,3,180301,3,3,4,6,2,2,2,2,2,4,40,200
855215114180301334,8552,15,11,4,180301,3,3,4,6,2,2,2,2,2,4,40,200
855215115180301335,8552,15,11,5,180301,3,3,4,6,2,2,2,2,2,4,40,200
855231111180301331,8552,31,11,1,180301,3,3,4,6,2,2,2,2,2,4,40,200
855265114180301334,8552,65,11,4,180301,3,3,4,6,2,2,2,2,2,4,40,200
855280112180301332,8552,80,11,2,180301,3,3,4,6,2,2,2,2,2,4,40,200
855299111180301331,8552,99,11,1,180301,3,3,4,6,2,2,2,2,2,4,40,200
855299112180301332,8552,99,11,2,180301,3,3,4,6,2,2,2,2,2,4,40,200
858112111180205671,8581,12,11,1,180205,6,7,4,6,2,2,2,2,2,4,40,200
858112112180205672,8581,12,11,2,180205,6,7,4,6,2,2,2,2,2,4,40,200
858116111180205671,8581,16,11,1,180205,6,7,4,6,2,2,2,2,2,4,40,200
858116112180205672,8581,16,11,2,180205,6,7,4,6,2,2,2,2,2,4,40,200
